Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026)
Data de geracao dos dados: 2026-08-03
Fonte: Instituicoes financeiras
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA;SALDO
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1000000009;Ativo Realizável;2776172833,79
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1100000002;DISPONIBILIDADES;47264232,87
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1120000006;Depósitos Bancários;47264232,87
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1123000003;DEPÓSITOS BANCÁRIOS DE INSTITUIÇÕES SEM CONTA RESERVA;47264232,87
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1300000008;TÍTULOS E VALORES MOBILIÁRIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS;1992234074,91
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1310000005;Livres;1992234074,91
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1311000004;TÍTULOS DE RENDA FIXA;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1311500009;COTAS DE FUNDOS DE INVESTIMENTO;10884,96
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1800000003;OUTROS CRÉDITOS;735682695,96
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1830000004;Rendas a Receber;3855190,12
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1837000007;SERVIÇOS PRESTADOS A RECEBER;3855190,12
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1870000002;Valores Específicos;439886201,05
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1877000005;CUSTO INCREMENTAL PARA OBTENÇÃO DO CONTRATO DE CONSÓRCIO;438146848,81
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1877500000;Cotas de grupos de consórcio;1739352,24
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1880000009;Diversos;322951681,08
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1882500002;ATIVOS FISCAIS DIFERIDOS DE IMPOSTOS E CONTRIBUIÇÕES;186500633,57
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1884000005;DEVEDORES POR DEPÓSITOS EM GARANTIA;16731098,81
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1884500000;IMPOSTOS E CONTRIBUIÇÕES A COMPENSAR;13020893,78
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1886500008;PAGAMENTOS A RESSARCIR;0,01
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1889200006;DEVEDORES DIVERSOS - PAÍS;106699054,91
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1890000006;(-) Provisões para Outros Créditos;-31010376,29
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1899900004;(-) PROVISÃO PARA PERDAS DE CRÉDITO - OUTROS CRÉDITOS;-31010376,29
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1900000006;OUTROS VALORES E BENS;991830,05
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1980000002;Outros Valores e Bens;675867,33
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1988000004;ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - RECEBIDOS;741411,08
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1989800007;(-) PROVISÃO PARA DESVALORIZAÇÃO DE ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - RECEBIDOS;-65543,75
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1990000009;Despesas Pagas Antecipadamente;315962,72
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;1991000008;DESPESAS E CUSTOS PAGOS ANTECIPADAMENTE;315962,72
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;2511500004;SISTEMAS DE PROCESSAMENTO DE DADOS;2997,09
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;2519900008;(-) AMORTIZAÇÃO ACUMULADA DE ATIVOS INTANGÍVEIS;-2997,09
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3000000007;Compensação Ativa;60044184832,78
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3090000000;Controle;52058539204,25
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3090600008;CLASSIFICAÇÃO ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA - RECEBIDOS;675867,33
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3091700000;VALORES PENDENTES DE RECEBIMENTO - COBRANÇA JUDICIAL;216614213,24
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3091800003;VALORES DEVIDOS AOS CONSORCIADOS - GRUPOS ENCERRADOS - CONTROLE;128577217,71
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3091900006;VALORES APLICADOS PELA ADMINISTRADORA - RECURSOS DE GRUPOS ENCERRADOS;122414605,31
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3094500001;RECURSOS DE CONSÓRCIOS;49664229042,03
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3097500008;PREVISÃO MENSAL DE RECURSOS A RECEBER DE CONSORCIADOS;492904368,73
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3098400004;ATIVOS FISCAIS DIFERIDOS - CONTROLE;186500633,57
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3099000001;AJUSTES NEGATIVOS DE PERDA ESPERADA - CONTROLE;389685,05
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3099900008;OUTROS;1246233571,28
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3200000003;INSTRUMENTOS FINANCEIROS- CLASSIFICAÇÃO E COMPOSIÇÃO;4001199248,63
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3210000000;Instrumentos Financeiros - Classificação por Categorias;2008965173,72
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3211000009;ATIVOS FINANCEIROS - CUSTO AMORTIZADO;2008954288,76
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3213000007;ATIVOS FINANCEIROS - VALOR JUSTO NO RESULTADO;10884,96
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3230000004;Composição de Carteiras de Títulos e Valores Mobiliários;1992234074,91
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3231000003;TÍTULOS DE RENDA FIXA;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3238200002;COTAS DE FUNDOS DE INVESTIMENTO;10884,96
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3300000006;INSTRUMENTOS FINANCEIROS E ARRENDAMENTO- RISCO DE CRÉDITO;3984446379,90
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3310000003;Ativos Financeiros - Classificação por Estágios de Risco de Crédito;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3311000002;ESTÁGIO 1;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3320000000;Ativos Financeiros - Classificação por Carteiras de Provisão;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3324000006;CARTEIRA C4;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;3999999009;TOTAL GERAL DO ATIVO;62820357666,57
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4000000006;Passivo Exigível;1263844434,49
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4900000003;OUTRAS OBRIGAÇÕES;1263844434,49
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4930000004;Sociais e Estatutárias;8104590,79
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4931000003;REMUNERAÇÃO DO CAPITAL A PAGAR;8104590,79
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4940000001;Fiscais e Previdenciárias;121814585,90
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4941500005;PROVISÃO P/IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS;92384005,82
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4942000009;IMPOSTOS E CONTRIBUIÇÕES A RECOLHER;28924427,71
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4943000008;PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES DIFERIDOS;506152,37
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4980000009;Obrigações Diversas;924559809,42
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4981300007;TAXA DE ADMINISTRAÇÃO ANTECIPADA;924549037,88
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4989300009;OBRIGAÇÕES POR RECURSOS DE CONSORCIADOS GRUPOS ENCERRADOS - RECURSOS NÃO PROCURADOS;10771,54
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4990000006;Diversas;209365448,38
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4993000003;PROVISÃO PARA PAGAMENTOS A EFETUAR;79484903,42
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4993500008;PROVISÃO PARA CONTINGÊNCIAS;34942530,09
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4998500003;VALORES A PAGAR A SOCIEDADES LIGADAS;22067,18
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;4999200003;CREDORES DIVERSOS - PAÍS;94915947,69
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6000000004;Patrimônio Líquido;1234124163,34
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6100000007;PATRIMÔNIO LÍQUIDO;1234124163,34
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6110000004;Capital Social;360000000,00
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6111000003;CAPITAL;360000000,00
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6130000008;Reservas de Capital;159359,72
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6139900006;OUTRAS RESERVAS DE CAPITAL;159359,72
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6150000002;Reservas de Lucros;873964803,62
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6151000001;RESERVA LEGAL;72000000,00
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;6152000000;RESERVAS ESTATUTÁRIAS;801964803,62
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7000000003;Resultado Credor;654433170,61
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7100000006;RECEITAS OPERACIONAIS;654433170,61
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7150000001;Rendas com Títulos e Valores Mobiliários e Instrumentos Financeiros Derivativos;64140973,44
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7151000000;RENDAS DE TÍTULOS DE RENDA FIXA;64135027,23
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7154000007;RENDAS DE APLICAÇÕES EM FUNDOS DE INVESTIMENTO;5946,21
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7170000005;Receita de Prestação de Serviços;556616434,28
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7173500007;RECEITAS DE TAXAS DE ADMINISTRAÇÃO DE CONSÓRCIOS;547698842,75
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7179900003;RECEITAS DE OUTROS SERVIÇOS;8917591,53
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7190000009;Outras Receitas Operacionais;33675762,89
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7193000006;RECUPERAÇÃO DE ENCARGOS E DESPESAS;5641715,16
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7199200006;REVERSÃO DE PROVISÃO PARA RISCO DE CRÉDITO;5190722,83
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7199500005;REVERSÃO DE PROVISÕES PASSIVAS NÃO ASSOCIADAS A RISCO DE CRÉDITO;15044514,68
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;7199900007;OUTRAS RENDAS OPERACIONAIS;7798810,22
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8000000002;Resultado Devedor;-376228934,65
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8100000005;(-) DESPESAS OPERACIONAIS;-234387111,63
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8170000004;(-) Despesas Administrativas;-120705701,99
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8171200009;(-) DESPESAS DE COMUNICAÇÕES;-166178,41
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8172100005;(-) DESPESAS DE MANUTENÇÃO E CONSERVAÇÃO DE BENS;-13,04
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8172400004;(-) DESPESAS DE MATERIAL;-140,85
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8173900008;(-) DESPESAS DE PROCESSAMENTO DE DADOS;-813734,76
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8174200006;(-) DESPESAS DE PROMOÇÕES E RELAÇÕES PÚBLICAS;-0,58
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8175100002;(-) DESPESAS DE SEGUROS;-29091,87
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8175400001;(-) DESPESAS DE SERVIÇOS DO SISTEMA FINANCEIRO;-4971,56
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8175700000;(-) DESPESAS DE SERVIÇOS DE TERCEIROS;-10826029,49
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8176300007;(-) DESPESAS DE SERVIÇOS TÉCNICOS ESPECIALIZADOS;-132992,64
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8176900005;(-) DESPESAS TRIBUTÁRIAS;-97977,21
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8179900002;(-) OUTRAS DESPESAS ADMINISTRATIVAS;-108634571,58
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8190000008;(-) Outras Despesas Operacionais;-113681409,64
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8192500001;(-) DESPESAS DE IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA ISS;-27831434,40
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8193000005;(-) DESPESAS DE CONTRIBUIÇÃO AO COFINS;-37782384,98
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8193300004;(-) DESPESAS DE CONTRIBUIÇÃO AO PIS/PASEP;-8054208,40
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8199200005;(-) DESPESAS DE PROVISÃO PARA RISCO DE CRÉDITO;-5231842,00
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8199500004;(-) DESPESAS DE PROVISÕES PASSIVAS NÃO ASSOCIADAS AO RISCO DE CRÉDITO;-5625241,96
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8199900006;(-) OUTRAS DESPESAS OPERACIONAIS;-29156297,90
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8300000001;(-) DESPESAS NÃO OPERACIONAIS;-585,74
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8390000004;(-) Outras Despesas Não Operacionais;-585,74
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8399900002;(-) OUTRAS DESPESAS NÃO OPERACIONAIS;-585,74
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8900000009;(-) APURAÇÃO DE RESULTADO;-141841237,28
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8940000007;(-) Tributos sobre o Lucro;-141841237,28
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8941000006;(-) IMPOSTO DE RENDA;-104067115,66
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;8942000005;(-) CONTRIBUIÇÃO SOCIAL;-37774121,62
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9000000001;Compensação Passiva;60044184832,78
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9090000004;Controle;52058539204,25
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9090600002;CLASSIFICAÇÃO ATIVOS NÃO FINANCEIROS MANTIDOS PARA VENDA RECEBIDOS - CONTROLE;675867,33
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9091700004;VALORES PENDENTES DE RECEBIMENTO - COBRANÇA JUDICIAL - CONTROLE;216614213,24
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9091800007;VALORES DEVIDOS AOS CONSORCIADOS - GRUPOS ENCERRADOS;128577217,71
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9091900000;VALORES APLICADOS PELA ADMINISTRADORA - RECURSOS DE GRUPOS ENCERRADOS - CONTROLE;122414605,31
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9094500005;RECURSOS COLETADOS CONSÓRCIOS;49664229042,03
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9097500002;CONTRIBUIÇÃO DE CONSORCIADOS A RECEBER;492904368,73
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9098400008;ATIVOS FISCAIS DIFERIDOS;186500633,57
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9099000005;AJUSTES NEGATIVOS DE PERDA ESPERADA;389685,05
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9099900002;OUTROS;1246233571,28
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9200000007;INSTRUMENTOS FINANCEIROS- CLASSIFICAÇÃO E COMPOSIÇÃO DAS CARTEIRAS;4001199248,63
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9210000004;Instrumentos Financeiros - Classificação por Categorias;2008965173,72
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9211000003;ATIVOS FINANCEIROS - CUSTO AMORTIZADO - CONTROLE;2008954288,76
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9213000001;ATIVOS FINANCEIROS - VALOR JUSTO NO RESULTADO - CONTROLE;10884,96
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9230000008;Composição de Carteiras de Títulos e Valores Mobiliários;1992234074,91
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9239900006;COMPOSIÇÃO DE CARTEIRAS DE TÍTULOS E VALORES MOBILIÁRIOS - CONTROLE;1992234074,91
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9300000000;INSTRUMENTOS FINANCEIROS E ARRENDAMENTO- RISCO DE CRÉDITO;3984446379,90
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9310000007;Ativos Financeiros - Classificação por Estágios de Risco de Crédito;1992223189,95
202603;4010;00000776;;ITAÚ ADM DE CONSÓRCIOS LTDA;;;ADMINISTRADORAS DE CONSORCIOS;9319900005;ATIVOS FINANCEIROS - CLASSIFICAÇÃO POR ESTÁGIOS DE RISCO DE CRÉDITO - CONTROLE;1992223189,95
